ID,LX,LY,Hmax,Gele,lowBranch,crownV,H,DBH,Volume,Biomass,species_name,species_code
96384,399129.34,6785999.9,14.57992701,126.750073,2.266713791,89.21248145,15.61614339,16.00189206,0.157809584,88.92206378,Norway Spruce,2
96551,399136.07,6785998.2,15.54237209,126.8476279,2.192861135,48.91723551,15.96253571,15.7142666,0.154005692,80.89265054,Norway Spruce,2
96594,399137.53,6785995.05,12.96969697,126.810303,2.531632443,56.12085819,13.62875357,14.58315873,0.113893422,60.69312861,Scots pine,1
96649,399139.47,6785999.02,12.18289199,126.737108,2.187736953,73.16012449,12.86111527,14.76515198,0.09929717,60.16933586,Deciduous tree (Birch),3
96679,399140.2,6785990.5,18.05572429,126.7642757,3.138954527,260.4380762,18.97120476,21.27612817,0.355217484,155.6720428,Deciduous tree (Birch),3
96711,399141.11,6785996.4,11.27305891,126.7369411,2.114429489,31.51309534,12.38369038,12.64477262,0.081999872,44.13364758,Norway Spruce,2
96758,399143.18,6785992.18,18.82307414,126.7369259,2.296196974,255.8509066,19.53661032,20.16366098,0.342343951,168.5698913,Deciduous tree (Birch),3
96759,399142.49,6785983.54,15.97679384,126.8032062,2.409981546,197.3997148,16.91340794,20.51599702,0.267708852,140.9537648,Norway Spruce,2
96784,399143.13,6785976.04,20.05823725,126.6417627,2.28645369,466.9830492,20.9917709,22.73160761,0.458892335,229.8299767,Deciduous tree (Birch),3
96799,399144.44,6785998.43,17.54264468,126.8873553,2.466386626,250.71415,18.68063452,19.91840655,0.304265454,157.3824314,Deciduous tree (Birch),3
96845,399146.09,6785988.63,11.55561762,126.6643824,2.499939284,37.96876573,12.78381538,13.0451123,0.083028286,47.66306745,Scots pine,1
96846,399145.6,6785985.59,7.497518797,126.7024812,2.433158492,8.537890588,8.501987302,7.648356548,0.020275012,16.5102232,Deciduous tree (Birch),3
96870,399147.42,6785983.71,7.106881259,126.6431187,4.157407407,2.131892356,7.902397619,8.037035317,0.021530723,16.60228505,Norway Spruce,2
96880,399147.33,6785981.13,5.366111111,126.6638889,2.121742424,2.688624255,6.645661111,7.043185317,0.020181156,14.35356105,Norway Spruce,2
96894,399147.75,6785998.69,12.17728221,126.7027178,2.726589427,45.25643532,13.03976918,14.58631905,0.112171624,59.3723142,Norway Spruce,2
96895,399147.56,6785987.59,11.20975,126.72025,2.53510289,63.88126688,12.38475661,12.92640238,0.077842493,50.65228874,Scots pine,1
96896,399147.5,6785969.12,20.53571342,126.5042866,2.850594332,645.7714172,21.1811004,21.1137705,0.402567118,251.0256115,Deciduous tree (Birch),3
96910,399148.67,6785992.55,15.66281724,126.6771828,2.547179425,87.68342595,16.64890714,17.34279008,0.199763775,96.7194885,Norway Spruce,2
96940,399149.17,6785979.47,11.82103645,126.6189635,2.088270328,156.9898615,12.08026111,14.31341706,0.117266619,58.28509427,Norway Spruce,2
96941,399150.07,6785967.71,19.06121881,126.4987812,3.615381392,275.3305088,19.7228254,20.02389907,0.367831298,218.1220027,Deciduous tree (Birch),3
97022,399151.82,6785998.69,14.02054706,126.8594529,2.532634705,235.1482658,14.77300079,17.68561786,0.202882997,111.304172,Scots pine,1
97023,399152.27,6785992.8,9.88732766,126.5826723,2.170989518,39.88302193,10.40978333,10.68132143,0.053708738,29.11734334,Norway Spruce,2
97024,399151.59,6785985.72,18.0402381,126.7797619,2.115478609,216.9118979,19.16913214,18.27638194,0.235403337,146.5107602,Deciduous tree (Birch),3
97045,399152.49,6785972.01,15.28378956,126.5562104,2.21486118,209.5068579,16.31977222,19.92399246,0.245543457,144.3928628,Scots pine,1
97098,399153.88,6785978.48,5.276318875,126.7136811,2.072743451,7.908607864,6.274268254,8.075439484,0.020362573,13.39484404,Norway Spruce,2
97099,399154.3,6785960.64,15.34811751,126.5918825,2.043219994,104.5456871,14.98070291,16.16625456,0.154784668,83.33862338,Norway Spruce,2
97115,399155.16,6785989.43,19.36697397,126.613026,4.276719852,361.7872561,20.35028413,23.1650453,0.431965548,240.5050294,Deciduous tree (Birch),3
97135,399154.82,6785985.37,21.27506884,126.7749312,5.133834242,143.6504029,22.03326786,22.20681944,0.416711011,237.9461756,Deciduous tree (Birch),3
97163,399155.73,6785963.96,11.58249638,126.4875036,2.045107166,143.3982703,12.55537209,14.34473571,0.101434444,57.00807408,Scots pine,1
97230,399157.59,6785983.69,18.17068331,126.7593167,3.491308576,99.91035246,19.00315765,21.84646706,0.340102948,147.1455761,Scots pine,1
97231,399158.0,6785972.84,15.75804658,126.7719534,2.534310651,188.82359,16.64164259,19.24837222,0.255619373,162.2206948,Deciduous tree (Birch),3
97250,399158.07,6785980.11,16.53818916,126.5018108,2.071052463,230.3484025,17.77754656,21.17775734,0.284863849,164.5863975,Scots pine,1
97269,399159.04,6785970.9,17.02303636,126.4969636,5.617326232,89.07752397,17.89506032,20.10450754,0.281734727,155.2700652,Scots pine,1
97287,399159.51,6785993.97,15.43458333,126.8854167,3.266777393,253.1733576,15.91631627,19.14529524,0.255692476,123.650406,Norway Spruce,2
97319,399160.35,6785962.53,8.29075,126.47925,2.047266005,35.58465999,9.596219444,10.20884841,0.04309442,28.27419321,Norway Spruce,2
97336,399161.21,6785997.99,11.13017201,126.809828,2.260064484,35.24059201,12.29230899,12.00338704,0.070761809,44.93965096,Norway Spruce,2
97337,399160.58,6785989.09,11.92457031,126.8354297,2.508867639,24.58947079,12.78806653,12.9761123,0.089357666,46.33464126,Norway Spruce,2
97365,399161.99,6785991.7,10.3195667,126.6504333,2.668427076,11.03559396,11.28513175,9.59732123,0.043843479,24.91140579,Scots pine,1
97366,399161.99,6785987.23,10.4842418,126.8157582,2.554816851,65.75614099,11.76053333,12.48679603,0.074868387,47.13916948,Norway Spruce,2
97379,399162.08,6785971.2,12.20123675,126.4987633,3.661293092,19.89244535,12.51954395,12.99519127,0.092273691,50.25107106,Deciduous tree (Birch),3
97393,399163.04,6785984.34,14.69019901,126.609801,2.164181609,70.05926938,16.02618492,15.7627127,0.157323979,77.10302537,Scots pine,1
97394,399162.74,6785963.11,7.834425287,126.4955747,2.165871775,10.19519985,8.588601587,8.171112897,0.02251553,16.57032643,Norway Spruce,2
97410,399163.25,6785979.04,16.40108204,126.808918,4.242993145,223.695526,17.42364722,23.23526071,0.36723932,180.8089975,Scots pine,1
97423,399163.83,6785993.18,12.62078391,126.6792161,2.292617083,56.91004132,13.04066495,14.45400053,0.109661632,63.79805397,Norway Spruce,2
97424,399164.22,6785990.06,11.12809923,126.7919008,3.730767266,45.31073507,12.68357133,12.56737937,0.077071288,47.67260986,Scots pine,1
97436,399164.08,6785975.95,16.12264249,126.6873575,4.08194682,194.847336,17.16918294,19.07115,0.25746773,168.1555084,Deciduous tree (Birch),3
97451,399164.45,6785971.2,12.5194958,126.6005042,3.08183919,152.9285434,13.8456631,15.04485556,0.142082271,78.86028215,Norway Spruce,2
97466,399165.34,6785998.16,18.10072846,126.8792715,3.266298912,198.4381164,19.03716587,20.23348909,0.331460042,134.2178063,Scots pine,1
97540,399167.68,6785983.03,13.34598095,126.594019,2.296443713,174.1402786,14.05009101,16.04299405,0.162620076,81.90404543,Scots pine,1
97554,399168.56,6785996.86,20.48530337,126.8946966,4.266723245,261.427635,21.55004962,23.33776587,0.425165294,208.8371734,Deciduous tree (Birch),3
97555,399168.33,6785963.8,8.136617827,126.6233822,2.152428952,26.59907472,8.51343254,9.975179167,0.036737663,22.15830969,Norway Spruce,2
97573,399168.3,6785973.67,10.30885384,126.5111462,4.987392701,16.21000574,11.19641746,10.1865498,0.043678369,24.74866614,Norway Spruce,2
