ID,LX,LY,Hmax,Gele,lowBranch,crownV,H,DBH,Volume,Biomass,species_name,species_code
63478,398797.68,6785639.24,20.34676516,129.7732348,2.630088748,73.81636671,20.88305992,19.34808333,0.323059906,179.0586981,Scots pine,1
63489,398796.55,6785675.89,22.56553274,128.7844673,13.56000123,174.3092164,23.4113953,26.16260714,0.617870906,297.9848209,Scots pine,1
63490,398795.83,6785657.72,20.29809632,128.3619037,3.135904174,146.3917916,20.54482646,18.93539927,0.284592096,137.1278089,Deciduous tree (Birch),3
63502,398797.07,6785708.72,19.08140101,129.038599,3.763899924,42.13038335,19.87158003,19.93844603,0.311176091,144.3593769,Scots pine,1
63503,398796.72,6785689.59,16.59313558,128.9868644,2.140503503,81.35507893,17.5400246,18.2074246,0.23635996,150.3169992,Deciduous tree (Birch),3
63504,398797.07,6785671.11,22.45789311,128.7021069,2.077978668,329.4218188,22.95081316,27.35171091,0.631324482,275.3677088,Scots pine,1
63505,398796.98,6785660.19,20.23047727,128.4295227,13.1920151,21.80487016,21.17713241,20.71055913,0.349509064,170.8284634,Scots pine,1
63506,398797.02,6785636.18,23.26345748,129.9365425,2.286912183,434.5617118,23.68889921,26.59856865,0.628951966,309.371686,Deciduous tree (Birch),3
63519,398796.87,6785694.03,21.64539328,128.9946067,2.155408588,112.6925643,22.5570459,21.52100119,0.410487434,224.5463732,Scots pine,1
63527,398797.39,6785684.83,22.12293425,128.8070658,2.201493798,280.0078658,22.76074014,24.40642639,0.52526602,257.7991483,Scots pine,1
63540,398798.28,6785716.39,21.16118768,127.1988123,2.219447102,396.7315084,22.02455714,23.28897063,0.443394809,239.845246,Scots pine,1
63541,398797.91,6785699.2,19.48682614,129.0831739,12.42533351,14.54583786,20.41969206,19.32281746,0.294061766,151.1696925,Scots pine,1
63552,398798.7,6785673.6,21.02552124,128.7044788,12.70401406,30.21823408,21.88442183,20.69188909,0.381699239,170.7856169,Scots pine,1
63553,398798.64,6785655.63,20.77697672,128.0830233,2.280264063,236.5086991,21.43622143,20.28431091,0.331780081,165.7068319,Deciduous tree (Birch),3
63566,398799.01,6785687.29,19.955028,128.924972,3.419288008,79.15102925,21.28972493,21.41926151,0.391474156,228.9062835,Scots pine,1
63567,398798.68,6785680.05,19.99554064,128.7944594,13.03458778,118.1769826,21.56560132,24.42198214,0.468955201,257.9032225,Scots pine,1
63568,398799.36,6785659.57,23.53969604,128.430304,6.229502873,204.7003468,24.25226455,26.30763571,0.622464417,312.6020445,Norway Spruce,2
63569,398799.07,6785642.22,14.89885574,128.8311443,8.727036799,23.17373847,15.68922619,14.68195873,0.145100271,77.84212698,Scots pine,1
63587,398799.6,6785712.78,21.32889089,127.8111091,4.228437736,97.19288381,22.2674869,22.06473651,0.41887391,240.5033526,Scots pine,1
63593,398800.32,6785697.26,20.36838419,128.9516158,12.7954435,97.89412702,21.42867672,23.85280635,0.459980048,239.3753571,Scots pine,1
63594,398800.31,6785693.84,22.58167886,128.9983211,13.5709765,130.0619381,23.35588413,23.91391429,0.534623767,262.0754584,Scots pine,1
63595,398800.41,6785640.13,22.88477441,130.1552256,2.724370724,173.1677687,22.88370423,24.83681905,0.543523291,249.267903,Scots pine,1
63608,398800.74,6785716.43,19.19715103,126.892849,3.575484328,146.9240471,19.74380053,17.68164841,0.244552242,128.3481544,Deciduous tree (Birch),3
63609,398800.51,6785706.05,19.30091252,128.8190875,2.62746859,90.3601106,20.23631772,18.85450516,0.292740456,127.7516124,Scots pine,1
63617,398801.36,6785701.8,18.42911111,128.8408889,13.2401448,12.06033458,19.14323585,19.05889722,0.290584873,147.5721134,Scots pine,1
63618,398800.57,6785671.31,21.57269452,128.5673055,8.455286702,72.97682908,22.17477447,20.91897791,0.371431528,180.5918505,Norway Spruce,2
63619,398801.22,6785662.58,22.16508189,128.5949181,4.700881568,160.5485432,22.80577354,24.47421171,0.530080402,261.3778445,Norway Spruce,2
63631,398801.8,6785719.34,18.72826299,126.291737,2.475626385,213.1813699,18.53003571,17.98301369,0.263634159,137.2458154,Norway Spruce,2
63632,398801.68,6785694.17,21.9749501,128.9150499,12.7346524,80.59137911,22.71081087,24.10196005,0.470507874,242.6330312,Norway Spruce,2
63633,398801.63,6785666.04,20.67665927,128.4033407,12.60076542,75.17206177,21.67754127,23.82189683,0.485734922,251.8120192,Scots pine,1
63634,398801.83,6785633.19,20.67562698,131.184373,3.092664281,282.8806592,21.59911402,23.48168095,0.460976931,210.8730295,Scots pine,1
63643,398802.36,6785710.97,21.38291178,127.6970882,3.106002702,433.1681195,22.14524497,23.60158532,0.496042455,255.9982193,Deciduous tree (Birch),3
63644,398802.5,6785708.41,19.11953354,128.2204665,5.183074951,47.10552657,19.94634206,19.16664167,0.308737698,166.9540091,Scots pine,1
63645,398802.26,6785678.61,21.49662156,128.8033784,2.140760715,381.9957017,22.5357119,27.38499484,0.632712725,300.5055569,Deciduous tree (Birch),3
63646,398801.5,6785669.97,20.73971799,128.380282,11.09328635,27.46170147,21.40009841,20.92061528,0.35329594,182.2904297,Scots pine,1
63657,398802.2,6785722.73,12.95847414,126.0615259,2.114833594,74.08001047,13.46885556,13.76332381,0.103184622,65.10388261,Norway Spruce,2
63658,398802.91,6785704.11,20.62690567,128.5630943,14.1204514,46.51795776,21.81855847,22.69063929,0.440487566,207.0506204,Scots pine,1
63659,398803.05,6785685.57,20.9594012,128.8005988,2.600405026,298.6815635,21.8152881,23.26566706,0.458787009,241.701055,Scots pine,1
63671,398803.29,6785691.1,22.98601186,128.8639881,11.01705773,142.8939632,23.79874352,27.66217778,0.638142495,314.7644249,Norway Spruce,2
63672,398803.64,6785638.64,19.67015224,130.5598478,6.056197013,101.1575288,20.68181746,21.61833294,0.353474829,185.6548498,Scots pine,1
63681,398803.21,6785657.05,13.21941441,127.9305856,2.364361852,58.25583867,13.93385556,15.692775,0.130391323,67.31008534,Scots pine,1
63682,398804.19,6785643.04,15.95428033,130.4857197,2.075033738,62.13951185,16.84601138,16.3192379,0.193204135,103.7301852,Scots pine,1
63695,398804.98,6785699.11,21.93862735,128.6013726,3.668255979,90.06842829,22.56693466,21.48914306,0.409161498,227.6569552,Scots pine,1
63717,398805.3,6785697.28,21.63721316,128.6727868,7.849488156,59.0593142,22.40853452,21.30672275,0.390963963,193.7408707,Scots pine,1
63718,398805.32,6785683.63,17.68866417,128.6013358,10.88191329,7.698229672,18.43444127,17.09846098,0.231494237,106.1057365,Scots pine,1
63733,398806.08,6785722.24,8.725732999,125.864267,2.640688334,20.03333671,9.555505952,9.4865875,0.035328335,25.01913103,Norway Spruce,2
63734,398805.96,6785707.35,19.76869744,127.6813026,5.779628533,57.92192189,20.9091658,20.49749683,0.372534039,198.4740467,Deciduous tree (Birch),3
63735,398805.59,6785703.08,21.88338406,128.2866159,15.05739463,72.04287024,22.53353611,24.02497361,0.47945752,237.2534127,Scots pine,1
63736,398805.86,6785672.69,22.09191327,128.1880867,2.530783079,281.7911375,22.65634715,25.82856389,0.538524353,310.4964989,Deciduous tree (Birch),3
63737,398805.64,6785663.26,20.39155187,128.4284481,2.18329473,137.1944417,20.37715661,20.83040595,0.269680069,143.5114643,Deciduous tree (Birch),3
63749,398805.99,6785666.68,23.22820468,128.2117953,3.395868431,386.2854259,24.0559627,27.47112024,0.675826708,373.0792555,Scots pine,1
63760,398806.88,6785658.42,15.16981851,127.8801815,2.65369672,72.56014375,16.04134921,16.9498256,0.176787754,92.4056828,Scots pine,1
63761,398807.03,6785634.46,19.74677312,131.3632269,6.635154236,242.8634027,20.63101944,21.23914802,0.384064656,191.8952731,Norway Spruce,2
63772,398807.15,6785693.13,20.58505871,128.4449413,2.321564929,100.8812595,21.45392183,21.48697917,0.389784912,197.4429489,Scots pine,1
63782,398807.97,6785697.34,19.55635962,128.3436404,4.366482849,98.62694689,20.67138016,19.7684869,0.304595154,159.9856706,Deciduous tree (Birch),3
63783,398808.0,6785681.48,21.70094612,128.4990539,2.26691293,85.81820154,22.19858571,21.30041481,0.367427022,178.4538839,Scots pine,1
63798,398807.81,6785705.76,20.35913781,127.5308622,2.211728649,212.3135533,21.13921984,20.9823254,0.384156002,199.3827505,Scots pine,1
63799,398807.72,6785679.91,21.72832311,128.4216769,2.299624244,34.89340821,22.2692246,20.63472063,0.393578082,190.1185725,Scots pine,1
63800,398808.27,6785678.96,22.26602583,128.3139742,2.700956409,151.176626,22.75745106,23.25358214,0.465082302,219.3721775,Scots pine,1
63801,398807.69,6785638.29,18.35420529,131.0657947,8.991591918,44.80238987,19.2704123,20.22276429,0.299449717,158.8536633,Scots pine,1
63811,398808.65,6785716.48,14.4132571,126.3667429,2.202794786,331.8207204,14.61415886,16.01909206,0.171645872,101.552062,Deciduous tree (Birch),3
63812,398808.7,6785701.07,21.1443398,127.9856602,6.670851857,49.20626156,22.12979193,21.20633889,0.402811562,194.5210543,Norway Spruce,2
63813,398808.46,6785646.79,19.00046154,128.5895385,8.860037138,57.60567033,19.81920913,19.67019001,0.310273526,174.1366074,Scots pine,1
63825,398809.09,6785671.3,20.25440919,128.0255908,2.678647557,88.64020277,21.27285053,20.94275119,0.3408842,181.6543542,Scots pine,1
63832,398809.57,6785703.39,22.22276407,127.3372359,5.850561672,99.49908466,22.95847302,22.05045119,0.43300631,244.030188,Norway Spruce,2
63833,398809.58,6785686.45,26.01043391,128.2995661,2.570557206,830.1263339,26.99253492,35.35484841,1.115345444,583.670014,Norway Spruce,2
63834,398809.76,6785675.87,23.7589359,127.9910641,3.171177827,352.7566255,25.18017063,27.75738214,0.705892359,339.4737338,Deciduous tree (Birch),3
63835,398810.16,6785659.31,11.06167946,127.5783205,3.469688273,12.78499414,11.95851587,10.83936567,0.063388121,33.46537633,Norway Spruce,2
63836,398809.73,6785641.4,18.22729262,130.6527074,6.53984671,32.42705153,19.17592606,18.68139782,0.263631717,151.1008455,Scots pine,1
63847,398810.4,6785711.26,14.309867,126.410133,2.832945074,69.41818473,14.78861918,16.67505675,0.158839525,83.55541652,Norway Spruce,2
63848,398809.52,6785695.03,20.13118192,128.1288181,2.193329662,110.6607026,21.30650635,21.74623849,0.365303857,170.1892274,Scots pine,1
63849,398810.54,6785643.32,20.76423474,130.4957653,2.144800031,339.9819454,21.76593241,23.10080635,0.448464847,230.4997949,Scots pine,1
63859,398810.49,6785667.88,20.85602162,128.0239784,2.633389161,146.5035913,21.90966468,21.41763988,0.369203063,153.735992,Scots pine,1
63860,398810.71,6785663.37,16.78058719,128.2694128,3.535450717,111.341143,17.41484325,18.84964444,0.242752346,102.2665595,Scots pine,1
63861,398811.44,6785646.0,19.43272897,130.017271,11.11819661,72.86414563,20.47367222,20.99308849,0.378376463,182.6800206,Scots pine,1
63866,398811.2,6785692.58,23.1170887,127.9929113,2.642187878,250.2104487,24.07881786,25.524025,0.603880057,267.6548126,Scots pine,1
63867,398812.24,6785638.75,19.10642192,130.9835781,2.160874525,237.3405538,20.19662884,23.01323214,0.414945213,187.3887431,Scots pine,1
63877,398811.74,6785699.39,23.01477754,127.4952225,2.532796948,424.6629343,23.66176825,26.59917341,0.638041705,322.4526574,Scots pine,1
63889,398812.12,6785719.4,10.6550933,125.6549067,2.581558849,9.018578673,12.03158571,11.73157956,0.071135196,41.19193397,Norway Spruce,2
63890,398812.77,6785681.4,21.10939639,127.8406036,2.489909577,159.2721786,22.19510079,21.21076429,0.364866185,178.6229967,Scots pine,1
63901,398813.25,6785714.52,13.82916573,125.7508343,2.467570992,175.9919468,14.23850489,14.56424444,0.139162231,90.30108597,Deciduous tree (Birch),3
63902,398812.91,6785694.67,21.62307008,127.5769299,9.978988197,39.0054974,22.11835794,19.82268399,0.36870165,182.722351,Norway Spruce,2
63903,398812.92,6785688.83,22.48715742,127.8328426,6.167328441,22.79522684,22.38438016,21.80073849,0.45440464,236.2894706,Deciduous tree (Birch),3
63915,398813.67,6785710.41,16.39173913,126.0382609,2.426255533,116.7212778,17.27198333,19.59400675,0.222916598,124.7459106,Deciduous tree (Birch),3
63916,398813.54,6785672.13,22.81946552,127.7305345,2.498037363,271.7745348,23.5819127,25.14958175,0.588270798,286.0020182,Scots pine,1
63917,398813.46,6785666.74,22.4223782,128.0376218,3.901344698,405.5753985,22.90969881,24.92139064,0.512243054,273.0928934,Deciduous tree (Birch),3
63918,398813.48,6785647.59,20.78023227,129.3797677,4.998814407,80.22128708,21.33886164,20.84227593,0.343944831,163.5732462,Norway Spruce,2
63924,398813.79,6785684.31,23.10970349,127.5302965,3.699229839,125.6844095,23.60028399,24.1500121,0.541289361,278.7870681,Norway Spruce,2
63925,398813.77,6785677.45,22.99893552,127.5510645,2.341248353,248.8676627,23.86987579,26.17098373,0.624106049,286.072664,Scots pine,1
63936,398814.48,6785705.22,23.33020174,126.6297983,3.590137517,576.0290695,23.26015767,28.39046151,0.689009926,321.1892804,Deciduous tree (Birch),3
63951,398815.3,6785695.77,22.61541126,126.9745887,2.156253734,162.9810232,23.51448175,23.1354869,0.498522077,253.9752948,Scots pine,1
63952,398814.79,6785640.42,20.30126852,130.6287315,12.38930383,111.3814396,21.59576147,23.46792063,0.441183642,238.1489203,Scots pine,1
63961,398815.75,6785714.65,8.075166667,125.6648333,5.535051813,1.635927502,8.88483254,8.23532123,0.028943825,25.78552898,Scots pine,1
63962,398815.22,6785632.33,21.1555814,131.5644186,2.190343152,212.7653576,21.97412593,22.22201865,0.461576432,236.2893076,Scots pine,1
63971,398815.32,6785690.02,24.67021615,127.0597838,2.570756033,474.672562,25.39395913,27.74504583,0.739955482,388.2196245,Deciduous tree (Birch),3
63972,398815.38,6785637.84,19.41662971,131.0033703,2.145995813,112.7852788,20.23167222,19.87891131,0.335726921,149.716137,Scots pine,1
63989,398816.63,6785707.57,17.52115268,125.7288473,2.620729057,20.56785338,18.09338175,14.80744841,0.134188278,75.22277497,Deciduous tree (Birch),3
63990,398816.9,6785700.13,21.99263075,126.6973692,2.54337027,394.0108778,22.79550238,22.88865516,0.456412485,251.0548492,Scots pine,1
63991,398816.56,6785670.01,22.22358047,127.6264195,3.575149893,209.5469826,23.03931659,24.3084881,0.496530981,266.254327,Deciduous tree (Birch),3
63992,398816.52,6785647.84,21.09675608,129.4732439,2.193829015,343.8299273,22.04859444,22.80747401,0.406913457,229.167615,Scots pine,1
63993,398817.3,6785641.6,18.60656891,130.5334311,12.69953993,10.07853447,19.00322738,18.58675377,0.270323363,138.7405586,Scots pine,1
64006,398817.87,6785693.38,21.05202532,126.3779747,9.92536724,22.72265094,21.79124563,19.98406706,0.354896279,209.672324,Scots pine,1
64021,398817.62,6785665.17,13.3314128,127.8785872,2.629923389,74.21202522,13.75262487,15.37717262,0.128277183,65.45524389,Norway Spruce,2
64022,398817.06,6785633.14,20.01376928,131.7562307,2.206415212,272.79938,20.80693709,22.98803452,0.41708238,203.6211159,Scots pine,1
64033,398818.68,6785686.81,23.09835231,126.5416477,3.961625881,168.8892116,23.12463084,23.48321865,0.470158755,237.0359399,Deciduous tree (Birch),3
64034,398818.35,6785675.66,9.529585987,127.140414,3.667333213,7.507843178,10.50844921,8.798622817,0.035415484,21.48249017,Scots pine,1
64041,398818.51,6785639.6,22.17588753,130.8941125,2.438624375,251.5053593,23.04882506,23.40813393,0.479355206,283.5030996,Scots pine,1
64053,398820.31,6785703.19,18.10430375,125.7156962,2.369629089,93.76041032,19.44161786,17.38021978,0.241003759,113.5459607,Deciduous tree (Birch),3
64054,398819.89,6785684.16,28.02088466,126.4791153,2.469638581,995.1632887,30.06623968,43.05298135,1.768598998,911.9122711,Deciduous tree (Birch),3
64068,398820.25,6785645.13,18.6673772,130.1926228,2.642780486,82.44450082,19.47644683,19.02802837,0.218151118,97.73146568,Deciduous tree (Birch),3
64092,398821.03,6785670.72,22.28460794,127.2353921,2.92171378,370.5943921,22.67455661,24.81460417,0.500433196,282.4199146,Deciduous tree (Birch),3
64093,398821.58,6785638.33,19.05673992,131.0532601,2.555751438,109.0124224,20.03842302,20.58382361,0.332667608,159.1765576,Scots pine,1
64112,398821.96,6785703.34,18.02733346,125.6126665,8.26041083,80.13392579,19.01737262,21.01286792,0.312935439,154.7640291,Scots pine,1
64113,398822.45,6785693.39,23.4185442,126.3014558,2.18644801,406.8514155,23.14222381,22.72721726,0.493718401,264.9080236,Deciduous tree (Birch),3
64114,398822.07,6785642.16,21.04447593,130.6255241,2.204455216,339.8497617,21.97873082,23.03270992,0.466837042,253.0440765,Scots pine,1
64126,398822.78,6785700.21,17.31653839,125.6134616,2.296733007,134.3731146,17.7202332,18.82239881,0.239524321,106.7317136,Scots pine,1
64127,398822.82,6785646.89,21.67695163,130.2530484,5.537318775,320.6015321,22.35472698,25.08099405,0.525108304,291.4358113,Scots pine,1
64128,398822.26,6785632.08,19.92554226,131.7644577,2.217516953,258.6357439,20.76135913,24.02806746,0.450266387,213.7633731,Scots pine,1
64137,398823.11,6785650.65,21.16562549,129.6443745,2.738932974,314.5228027,21.7581078,21.73430767,0.399736482,211.948752,Deciduous tree (Birch),3
64158,398824.58,6785696.17,14.40785619,125.6421438,3.292113443,25.80368843,14.92901892,14.6760373,0.133781276,68.98595742,Norway Spruce,2
64171,398825.28,6785688.45,25.67456308,126.2754369,3.064683153,815.5967869,26.96131111,35.05944484,1.152026095,597.4651921,Deciduous tree (Birch),3
64172,398824.57,6785672.61,28.76508606,126.6649139,2.834157631,1752.315601,28.35228254,37.98531647,1.580137186,722.5504672,Deciduous tree (Birch),3
64205,398825.75,6785635.22,22.01134384,131.7686562,11.75237777,86.93181616,22.81477672,23.76320966,0.483052793,257.966841,Scots pine,1
64217,398826.48,6785692.18,21.8675477,126.0124523,2.792669196,418.0141934,22.38009603,22.78963333,0.449921755,259.4457376,Deciduous tree (Birch),3
64218,398828.24,6785642.14,24.90539012,130.9546099,2.915091209,382.3295443,24.43685873,22.82020556,0.508766378,296.6882973,Deciduous tree (Birch),3
64224,398827.05,6785676.53,22.35284985,126.3071502,2.229549404,44.35844305,22.56745079,24.26212315,0.583994053,233.6529335,Deciduous tree (Birch),3
64232,398827.61,6785686.2,25.30705271,126.1829473,6.392919737,149.5434103,25.84515317,26.73066409,0.714431685,341.4745109,Norway Spruce,2
64233,398827.49,6785653.52,20.41056156,129.3494384,2.51667279,226.1614743,21.20789272,21.03248929,0.302917688,181.778635,Deciduous tree (Birch),3
64234,398828.14,6785648.75,20.26494035,130.1350597,2.425787517,111.1065649,21.13598902,20.81590615,0.355586644,180.1826517,Scots pine,1
64235,398827.85,6785640.61,24.45714994,131.3228501,2.626766807,40.37523813,24.74152619,21.56995694,0.483927065,239.8257445,Deciduous tree (Birch),3
64253,398828.14,6785635.27,23.59709302,131.752907,2.261253199,362.8647775,23.7380881,24.65501944,0.551259983,280.3689227,Scots pine,1
64282,398828.5,6785695.24,10.86389009,125.6361099,5.316385903,32.28692224,12.25405317,13.3342,0.081594437,47.53242249,Scots pine,1
64283,398829.27,6785641.38,24.52402357,131.2759764,2.456566329,57.76473873,24.73756111,23.33271647,0.531942934,264.0970865,Deciduous tree (Birch),3
64300,398829.8,6785683.21,23.51393092,126.2960691,2.980206032,869.6372212,24.7254077,31.49226197,0.825377029,520.1827796,Scots pine,1
64301,398830.13,6785646.35,21.50948728,130.4905127,2.227251399,92.03359433,22.39183889,20.77462077,0.343708154,173.8358077,Scots pine,1
64310,398830.75,6785686.05,25.08309094,126.1669091,2.251667979,171.7125938,25.79198995,26.31416468,0.635619737,299.7023384,Norway Spruce,2
64311,398831.06,6785685.45,25.3357784,126.1642216,2.904933409,117.2566488,26.20777937,26.31500278,0.696184439,325.2115957,Norway Spruce,2
64312,398830.87,6785648.36,20.27601619,130.2039838,2.446765579,79.62657685,21.72149021,21.34628095,0.408915538,207.4882039,Scots pine,1
64319,398831.31,6785691.62,17.64182378,125.6781762,6.364914708,70.70500724,18.32963254,19.69225218,0.297876535,113.5716016,Scots pine,1
64320,398831.77,6785680.48,22.55290952,126.3570905,2.250506516,153.616845,23.73928228,23.73175747,0.513860372,249.3453567,Deciduous tree (Birch),3
64321,398831.24,6785656.89,21.12401532,128.3359847,2.49,159.8875261,22.08437143,20.75214881,0.365642774,190.2451502,Deciduous tree (Birch),3
64337,398832.7,6785670.32,19.40599573,127.0840043,5.576819307,142.4631198,19.88208492,20.26385873,0.316356752,140.6342601,Norway Spruce,2
64338,398832.33,6785650.47,21.41567827,129.8643217,2.85239944,191.7291569,22.15240595,24.47740516,0.485047237,236.1893491,Scots pine,1
64339,398832.43,6785632.47,22.02362996,131.68637,3.03591744,184.4300552,22.76629808,22.26341448,0.431376772,226.2678785,Scots pine,1
64351,398832.76,6785673.9,23.1132214,126.3767786,2.938666885,434.4097134,23.20529418,27.35489583,0.621698048,316.1257861,Deciduous tree (Birch),3
64359,398833.28,6785644.18,22.20128423,130.7587158,2.152783126,286.9940746,22.78545238,24.04755337,0.504620888,237.206139,Deciduous tree (Birch),3
64360,398832.74,6785639.86,20.78218991,131.3278101,2.38674165,435.4333246,21.89099418,23.09310556,0.492889476,215.8309861,Scots pine,1
64377,398833.97,6785687.28,14.30440738,125.9555926,2.07179407,14.19145181,13.15698228,12.71052791,0.096543978,50.94907264,Norway Spruce,2
64400,398834.93,6785679.66,20.33352117,126.2964788,2.427322166,97.25367498,21.2337747,21.08562421,0.349634151,165.9855871,Scots pine,1
64401,398834.76,6785657.37,22.64273023,128.5672698,2.550743819,330.9568356,22.98070079,22.72255456,0.435546053,260.5132648,Deciduous tree (Birch),3
64411,398836.08,6785653.55,19.06579092,129.0542091,2.150424569,105.5077772,19.91619788,18.52894722,0.280175916,126.1164509,Scots pine,1
64412,398835.31,6785648.16,21.48216649,130.0678335,2.248598559,259.2649422,22.49112412,23.96227222,0.455787872,245.537338,Scots pine,1
64413,398835.76,6785633.3,20.714782,131.505218,5.175853037,217.2992532,21.52719444,22.61818214,0.443532618,230.1052604,Norway Spruce,2
64441,398836.95,6785642.55,20.75336936,130.7366306,2.446207234,109.0990062,21.4715091,22.26007044,0.394771018,184.8424917,Deciduous tree (Birch),3
64447,398837.34,6785651.43,20.57190547,129.4880945,3.159677568,218.7013877,21.17792804,21.0011627,0.386264545,170.5186432,Norway Spruce,2
64448,398837.39,6785639.11,15.02195652,131.1580435,2.440676773,10.9417325,15.43457937,15.37912063,0.167585819,77.92165752,Scots pine,1
64459,398838.15,6785660.8,15.70539342,127.8146066,5.302066664,55.36243909,17.16774021,17.54991865,0.215306552,130.8943992,Deciduous tree (Birch),3
64470,398838.4,6785683.3,21.23045552,125.9995445,2.383675512,987.4601253,22.13124048,23.78920159,0.509222426,259.4534966,Deciduous tree (Birch),3
64471,398838.61,6785654.63,19.50963426,128.6603657,2.942744095,112.6611496,20.63526425,21.79692857,0.360156299,182.6796134,Deciduous tree (Birch),3
64482,398839.09,6785676.53,27.67368263,126.3663174,2.65729661,781.0524458,28.10189048,37.90561984,1.3802567,680.5600526,Norway Spruce,2
64496,398839.85,6785633.82,18.09180108,131.1781989,2.475791105,224.6528438,18.8277849,22.87607004,0.334948125,146.4041238,Scots pine,1
64521,398840.04,6785648.48,19.21769176,129.5523082,5.573223898,106.4595383,20.01066823,22.47108611,0.401622294,193.6532948,Scots pine,1
64542,398841.52,6785655.8,21.85975942,128.2802406,2.378921119,455.385609,22.2325131,23.09413373,0.458768382,256.192284,Deciduous tree (Birch),3
64549,398841.61,6785640.93,22.36948689,130.4805131,2.950266854,575.3835256,23.0764373,25.07805132,0.516361296,288.134951,Deciduous tree (Birch),3
64560,398842.08,6785661.14,22.62112893,127.7088711,2.512083133,643.5717174,23.14248069,25.1248004,0.536749818,288.7654329,Deciduous tree (Birch),3
64561,398842.2,6785645.48,12.9143509,129.6456491,8.917564528,4.495630106,13.16905873,13.65330198,0.112323859,61.48682809,Scots pine,1
64562,398842.45,6785635.66,17.08093038,130.7690696,2.244821506,87.73654893,18.1416254,18.87678175,0.234999235,88.42399093,Scots pine,1
64623,398844.54,6785639.01,18.86695745,130.1330426,3.227510711,156.6832349,19.63313743,16.94260933,0.209274343,146.9168995,Deciduous tree (Birch),3
64635,398845.89,6785652.98,16.32207314,128.0779269,2.766159624,79.17707074,17.6887664,16.39669458,0.188896995,102.8032021,Deciduous tree (Birch),3
64636,398845.0,6785649.61,18.33966409,128.6303359,3.360701539,220.7160539,18.96607963,17.45094385,0.222986353,168.7694206,Deciduous tree (Birch),3
64637,398845.46,6785632.83,20.91292835,130.6470717,2.467277083,467.3900687,21.81255238,23.75447725,0.494688597,250.1316885,Deciduous tree (Birch),3
64642,398845.65,6785682.14,18.54541967,126.7145803,2.726591071,307.4629412,19.65036865,18.69744385,0.275306814,187.436298,Deciduous tree (Birch),3
64643,398846.06,6785658.3,14.95281488,127.6571851,2.409642282,137.4159327,15.69811508,14.89027639,0.14613266,85.4325867,Deciduous tree (Birch),3
64655,398846.43,6785684.74,18.92689035,125.7031096,3.252059031,710.5858582,19.85493175,22.3326578,0.430279223,236.2951178,Deciduous tree (Birch),3
64694,398848.15,6785652.16,20.54549102,128.114509,3.311227671,192.0695709,21.02782817,19.85636349,0.30867664,158.2276707,Norway Spruce,2
64708,398848.85,6785687.85,23.08802632,125.6319737,2.543918887,338.2561727,23.64686045,23.63231429,0.477138657,285.128293,Deciduous tree (Birch),3
64766,398851.74,6785685.84,19.9204249,126.5195751,3.234663979,108.8165919,20.67320238,17.92431071,0.303588953,148.3063388,Deciduous tree (Birch),3
64767,398850.94,6785646.92,32.68977142,128.4702286,3.348321646,1241.999017,33.72473532,55.90628492,3.301193384,1348.25953,Norway Spruce,2
64774,398850.8,6785667.43,15.38672694,126.8032731,2.344626032,62.36264571,16.37177143,16.50609048,0.171057507,113.7629022,Deciduous tree (Birch),3
64775,398851.78,6785641.43,31.708571,128.981429,3.466136743,725.8001468,32.71559643,44.80364187,2.279479476,1002.899145,Norway Spruce,2
64786,398852.56,6785687.93,22.08202217,126.2579778,2.280094558,367.9588515,22.11269749,21.85865833,0.407593579,252.9255366,Deciduous tree (Birch),3
64798,398852.97,6785633.5,30.16463389,129.5653661,2.978378964,929.9810255,32.38481627,52.80207262,2.829333878,972.292633,Scots pine,1
64834,398855.14,6785667.08,32.28350019,126.7364998,2.807562089,1299.231213,32.25315238,53.50575417,3.088477389,1192.884795,Deciduous tree (Birch),3
64835,398855.27,6785642.74,33.74193593,128.5580641,2.741339122,534.0102364,35.59193095,51.58663069,3.038766312,1214.395431,Scots pine,1
64853,398855.99,6785661.15,18.08333584,127.1766642,2.518671675,156.7764972,18.85626468,19.24059392,0.258554381,130.6684664,Deciduous tree (Birch),3
64854,398855.27,6785651.74,31.11672428,127.8832757,3.233492048,2223.412019,32.07426032,59.47120377,3.561663584,1334.434094,Scots pine,1
64901,398858.24,6785640.09,31.87481242,128.4351876,3.683068892,1004.710435,33.5184,52.98258366,2.960019326,1199.103108,Scots pine,1
64946,398859.33,6785644.45,34.16263237,128.2173676,3.897147526,830.504078,34.78018545,55.32979821,3.211894411,1238.43203,Scots pine,1
64954,398859.74,6785668.03,34.85652656,126.9534734,3.267633147,1836.177097,35.98186746,60.54149563,3.84057175,1627.071227,Norway Spruce,2
64981,398860.17,6785705.91,17.97064083,125.6393592,4.215345851,121.1455593,18.35072593,18.12597262,0.283109682,154.6612385,Deciduous tree (Birch),3
64982,398859.74,6785697.54,17.4,125.64,2.688828346,340.3370038,17.06662063,19.20404392,0.274082305,139.1125453,Deciduous tree (Birch),3
65015,398861.83,6785709.51,18.6023913,125.6376087,2.331947559,163.4393801,19.66203479,19.51636151,0.270849313,126.6920771,Deciduous tree (Birch),3
65016,398861.95,6785648.43,33.31674332,128.0832567,4.1392681,1228.207124,34.69940635,56.55307381,3.390694863,1333.955842,Scots pine,1
